Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,IC50
CHEMBL3989227,,0,280.28,0,2.21,DDD01715038,Cc1cc(NCCO)nc(Nc2ccc(F)c(F)c2)n1,PXC50,'=',4.618,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3022997016050812
CHEMBL3468115,,0,349.46,0,1.76,DDD01079191,CC(C)c1ccc(CS(=O)(=O)Cc2nc(N)nc(N(C)C)n2)cc1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3445218,,0,301.27,0,2.43,DDD01037598,O=C(O)C1CCCN1c1nc(C2CC2)cc(C(F)(F)F)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988943,,0,335.33,0,2.06,DDD01538565,O=C(NCC1(O)CCCCC1)c1cc(=O)c2cc(F)cc(O)c2o1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3445245,,0,350.39,0,3.65,DDD01037626,CCc1ccc(-c2cc(C(F)(F)F)nc(N3CCC(N)CC3)n2)cc1,PXC50,'=',4.556,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3158163669524491
CHEMBL3482709,,0,344.39,0,1.51,DDD01254054,NCC1Cc2cc(-c3nccc(N4CCC(O)CC4)n3)cc(F)c2O1,PXC50,'=',4.357,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3604776654020797
CHEMBL3988807,,0,290.28,0,2.43,DDD01714204,CNc1nc(Nc2ccc(F)c(F)c2)nc2c1cnn2C,PXC50,'=',5.224,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.1789980205632549
CHEMBL3989176,,0,292.45,0,3.18,DDD01044584,CCc1nc(NCCCN(C)C)c2cc(CC)sc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989314,,0,330.5,0,4.26,DDD01292347,Cc1sc2nc(CN3CCCC3)nc(NC3CCCC3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988879,,0,440.57,0,3.65,DDD01715230,CCOC(=O)N1CCN(c2nc(-n3nc(C)cc3C)nc3sc4c(c23)CCCC4)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989175,,0,320.3,0,1.79,DDD00066443,Cn1ncc2c(NCCO)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',5.082,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2065565276394126
CHEMBL3989063,,0,334.33,0,2.18,DDD01541972,CC(CO)Nc1nc(Nc2ccc(F)c(F)c2)nc2c1cnn2C,PXC50,'=',4.835,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2563802836321272
CHEMBL3440841,,0,347.46,0,3.76,DDD01029580,CN(CC1CC1)c1ccc2ccc(C(=O)NCCc3ccccc3)cn12,PXC50,'=',4.432,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3434104630924021
CHEMBL3480450,,0,323.44,0,4.10,DDD01251782,CCc1[nH]c2c(CNc3nc(C)cc(NC)n3)cc(C)cc2c1C,PXC50,'=',4.222,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.391952463111256
CHEMBL3480491,,0,321.49,0,2.20,DDD01251823,CCN(CCN(C)C)c1nc(CCN)nc2sc(C)c(C)c12,PXC50,'=',4.033,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4377508966461537
CHEMBL3440767,,0,355.44,0,1.64,DDD01029381,CN(C)C(=O)N1CCN(c2ccc3ccc(C(=O)NC4CC4)cn23)CC1,PXC50,'=',4.052,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4330508261509481
CHEMBL3988814,,0,304.3,0,2.82,DDD01715162,CCNc1nc(Nc2ccc(F)c(F)c2)nc2c1cnn2C,PXC50,'=',5.04,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2148553304541075
CHEMBL3446002,,0,339.36,0,3.95,DDD01038387,Cc1nn(C)cc1-c1cc(C(F)(F)F)nc(NC2CCCCC2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989101,,0,371.38,0,3.53,DDD01712323,O=S(=O)(NCC1CC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988762,,0,388.33,0,4.41,DDD01714210,Cn1ncc2c(Nc3ccc(F)c(F)c3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3483043,,0,338.37,0,2.21,DDD01254390,COc1ccc(-c2nc3c([nH]2)CCNC3C(=O)O)c2ccc(C)nc12,PXC50,'=',4.17,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4043453767266747
CHEMBL3988834,,0,360.37,0,2.83,DDD01715358,Cn1ncc2c(NCC3CCOC3)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',4.889,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2452736289408764
CHEMBL3989293,,0,292.34,0,0.36,DDD01712697,Cn1ncc2c(NCCO)nc(NCC3CCCO3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL1325392,,0,367.37,0,4.17,DDD01051115,COc1ccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)cc1OC,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989162,,0,328.4,0,3.10,DDD01289224,COC(=O)c1sc2nc(C)nc(NCc3cccnc3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989308,,0,408.5,0,1.83,DDD01714180,CS(=O)(=O)N1CCN(c2ccc3c(F)cc(C(=O)NC4CCCC4)cn23)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989093,,0,311.32,0,3.05,DDD00081348,Nc1nc(-c2ccccc2)cn1NC(=O)Nc1ccccc1F,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989300,,0,360.53,0,3.35,DDD01285825,CC(O)CNc1nc(CN2CCCCC2)nc2sc3c(c12)CCCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3458893,,0,319.41,0,3.44,DDD01069852,c1ccc(C2CCCN(c3cncc(-n4cccn4)n3)CC2)cc1,PXC50,'=',4.153,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4084304478887685
CHEMBL3989132,,0,340.28,0,3.06,DDD01715165,Cn1ncc2c(NCC(F)F)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',4.862,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2508115366434533
CHEMBL3989258,,0,248.26,0,1.76,DDD01715016,OCCNc1nccc(Nc2cccc(F)c2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988861,,0,366.35,0,2.84,DDD01712872,Cc1cc(Nc2nc(NCCO)c3cnn(C)c3n2)cc(C(F)(F)F)c1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988809,,0,359.52,0,4.12,DDD01274124,CCN(CCO)c1nc(-c2ccsc2)nc2sc3c(c12)CCCC3,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988957,,0,291.36,0,-0.48,DDD01712701,CN1CCN(c2nc(NCCO)c3cnn(C)c3n2)CC1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989114,,0,321.29,0,1.76,DDD01712185,Cn1ncc2c(OCCO)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989249,,0,393.51,0,0.31,DDD01712386,CN(C)CCNC(=O)c1ccc2ccc(N3CCN(S(C)(=O)=O)CC3)n2c1,PXC50,'=',4.844,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.254520586846539
CHEMBL3465376,,0,323.44,0,2.29,DDD01076411,O=S(=O)(NCCSc1nccn1C1CC1)c1ccccc1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988686,,0,374.54,0,3.78,DDD00539266,Cc1sc2nc(-c3cccs3)nc(NCCN3CCOCC3)c2c1C,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988741,,0,276.34,0,0.76,DDD01712702,Cn1ncc2c(NCCO)nc(N3CCCCC3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989166,,0,293.39,0,3.14,DDD01285037,Cc1nc(NC(C(=O)O)C(C)C)c2c(C)c(C)sc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989175,,0,320.3,0,1.79,DDD00066443,Cn1ncc2c(NCCO)nc(Nc3ccc(F)c(F)c3)nc21,PXC50,'=',4.962,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.2304525272677756
CHEMBL3465417,,0,298.37,0,2.70,DDD01076452,OCc1ccncc1NCc1cnc(-c2ccccn2)s1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3989156,,0,316.34,0,1.67,DDD01715338,CN(c1cccc(F)c1)c1nc(NCCO)c2cnn(C)c2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3465416,,0,301.37,0,3.21,DDD01076451,Cc1ccc(-c2ncc(CNc3cnccc3CO)s2)o1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988953,,0,327.41,0,3.58,DDD01294405,Cc1nc(N(C)CCC(=O)O)c2cc(-c3ccccc3)sc2n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988867,,0,285.31,0,0.91,DDD01541961,Cn1ncc2c(NCCO)nc(Nc3ccncc3)nc21,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
CHEMBL3988961,,0,347.33,0,1.54,DDD01715041,CNC(=O)CNc1nc(Nc2ccc(F)c(F)c2)nc2c1cnn2C,PXC50,'=',4.351,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.3618557087988418
CHEMBL3446004,,0,354.38,0,2.71,DDD01038389,Cc1nn(C)cc1-c1cc(C(F)(F)F)nc(NC2CCN(C)CC2)n1,PXC50,'<',4.0,,,,,,,,,,False,CHEMBL3988444,Leishmania donovani Methionine tRNA synthetase (LdMetRS):v7. Dose response assay,F,BAO_0000019,assay format,Leishmania donovani,None,None,None,None,CHEMBL4105741,"Methionyl-tRNA synthetase, putative",Leishmania donovani (strain BPK282A1),SINGLE PROTEIN,CHEMBL3988442,33,Gates Library compound collection,,,None,0.4459670514174942
